Archive_Date,Group,Hospital_HIPE,Hospital,Specialty_HIPE1,Speciality,Adult_Child,Age_Profile,Time_Bands,Total
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,0600,Otolaryngology (ENT),Adult,16-64, 9-12 Months,186
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,0600,Otolaryngology (ENT),Child,0-15, 0-3 Months,121
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,0600,Otolaryngology (ENT),Child,0-15, 9-12 Months,133
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,0600,Otolaryngology (ENT),Child,0-15,15-18 Months,58
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,0600,Otolaryngology (ENT),Child,0-15,18 Months +,598
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,0900,Geriatric Medicine,Adult,16-64, 0-3 Months,17
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,0900,Geriatric Medicine,Adult,16-64, 3-6 Months,4
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,0900,Geriatric Medicine,Adult,65+, 6-9 Months,4
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1100,Haematology,Adult,65+, 0-3 Months,32
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1100,Haematology,Adult,65+, 3-6 Months,32
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1100,Haematology,Adult,65+, 6-9 Months,22
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1100,Haematology,Adult,65+, 9-12 Months,23
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1100,Haematology,Adult,65+,12-15 Months,3
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1300,Neurology,Adult,65+, 0-3 Months,10
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1300,Neurology,Adult,65+, 6-9 Months,8
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1300,Neurology,Adult,65+, 9-12 Months,9
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1300,Neurology,Adult,65+,18 Months +,55
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Adult,16-64,15-18 Months,138
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Adult,65+, 3-6 Months,31
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Adult,65+, 6-9 Months,21
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Adult,65+, 9-12 Months,22
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Adult,65+,12-15 Months,22
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Adult,65+,18 Months +,78
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1600,Oncology,Adult,16-64, 0-3 Months,10
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Adult,65+, 0-3 Months,219
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Adult,65+,15-18 Months,55
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Adult,65+,18 Months +,112
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Child,0-15, 3-6 Months,23
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Child,0-15, 6-9 Months,12
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Child,0-15,12-15 Months,3
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1900,Paediatrics,Adult,16-64, 3-6 Months,2
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1900,Paediatrics,Adult,16-64, 6-9 Months,1
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1900,Paediatrics,Child,0-15,18 Months +,2
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2003,Maxillo-Facial,Adult,16-64,15-18 Months,12
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2003,Maxillo-Facial,Child,0-15, 0-3 Months,9
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1300,Neurology,Adult,16-64, 0-3 Months,61
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1300,Neurology,Adult,16-64, 6-9 Months,58
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1300,Neurology,Adult,16-64,15-18 Months,24
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1300,Neurology,Adult,16-64,18 Months +,163
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1300,Neurology,Adult,65+, 3-6 Months,11
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1300,Neurology,Adult,65+,12-15 Months,9
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1300,Neurology,Child,0-15, 0-3 Months,2
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1300,Neurology,Child,0-15, 3-6 Months,1
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1300,Neurology,Child,0-15,12-15 Months,2
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Child,0-15, 9-12 Months,5
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1600,Oncology,Adult,65+, 0-3 Months,12
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Adult,16-64,15-18 Months,76
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Adult,65+, 9-12 Months,94
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Child,0-15, 9-12 Months,6
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1900,Paediatrics,Child,0-15, 0-3 Months,286
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1900,Paediatrics,Child,0-15, 3-6 Months,150
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1900,Paediatrics,Child,0-15,12-15 Months,2
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2003,Maxillo-Facial,Adult,65+, 0-3 Months,19
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2003,Maxillo-Facial,Adult,65+, 6-9 Months,14
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2003,Maxillo-Facial,Adult,65+,15-18 Months,3
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2003,Maxillo-Facial,Adult,65+,18 Months +,28
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2003,Maxillo-Facial,Child,0-15,18 Months +,25
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2300,Nephrology,Adult,16-64, 0-3 Months,13
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2300,Nephrology,Adult,16-64, 3-6 Months,14
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2300,Nephrology,Adult,16-64, 6-9 Months,1
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2400,Respiratory Medicine,Adult,16-64, 9-12 Months,62
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2400,Respiratory Medicine,Adult,65+, 0-3 Months,86
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2400,Respiratory Medicine,Adult,65+,18 Months +,14
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Adult,16-64, 9-12 Months,86
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Adult,65+,18 Months +,54
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Child,0-15, 9-12 Months,1
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,5000,General Medicine,Adult,16-64, 3-6 Months,189
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,5000,General Medicine,Adult,16-64,12-15 Months,30
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,5000,General Medicine,Adult,65+, 6-9 Months,40
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,5000,General Medicine,Adult,65+,15-18 Months,4
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,5000,General Medicine,Child,0-15, 0-3 Months,2
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,5000,General Medicine,Child,0-15, 3-6 Months,1
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,5000,General Medicine,Child,0-15, 6-9 Months,1
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Adult,16-64, 3-6 Months,106
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Adult,16-64, 6-9 Months,68
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Adult,16-64,12-15 Months,48
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Adult,16-64,15-18 Months,40
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Adult,65+, 9-12 Months,32
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Child,0-15, 3-6 Months,10
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Child,0-15,12-15 Months,3
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,8000,Anaesthetics,Adult,16-64,18 Months +,1
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,8000,Anaesthetics,Adult,65+, 0-3 Months,1
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,8000,Anaesthetics,Adult,65+, 3-6 Months,5
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Child,0-15,12-15 Months,1
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Adult,16-64,18 Months +,147
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Adult,65+, 3-6 Months,165
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Adult,65+, 6-9 Months,142
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Adult,65+,12-15 Months,58
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Child,0-15, 0-3 Months,38
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Child,0-15,18 Months +,1
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1900,Paediatrics,Child,0-15, 9-12 Months,18
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2003,Maxillo-Facial,Adult,16-64, 3-6 Months,57
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2003,Maxillo-Facial,Adult,16-64,12-15 Months,4
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2003,Maxillo-Facial,Adult,65+, 9-12 Months,9
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2300,Nephrology,Adult,65+, 0-3 Months,28
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2300,Nephrology,Adult,65+, 3-6 Months,14
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2400,Respiratory Medicine,Adult,16-64, 0-3 Months,153
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2400,Respiratory Medicine,Adult,16-64, 3-6 Months,134
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2400,Respiratory Medicine,Adult,16-64, 6-9 Months,102
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2400,Respiratory Medicine,Adult,16-64,12-15 Months,71
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2400,Respiratory Medicine,Adult,65+,15-18 Months,21
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2400,Respiratory Medicine,Child,0-15, 3-6 Months,1
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2400,Respiratory Medicine,Child,0-15,12-15 Months,1
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Adult,16-64, 0-3 Months,486
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Adult,16-64,15-18 Months,59
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Adult,65+, 6-9 Months,69
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Adult,65+,12-15 Months,19
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Child,0-15, 0-3 Months,10
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Child,0-15, 3-6 Months,11
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Child,0-15, 6-9 Months,3
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Child,0-15,12-15 Months,1
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Child,0-15,15-18 Months,2
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,5000,General Medicine,Adult,65+, 9-12 Months,18
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,5000,General Medicine,Adult,65+,18 Months +,9
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Adult,65+, 0-3 Months,138
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Adult,65+,15-18 Months,24
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Adult,65+,18 Months +,29
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,8000,Anaesthetics,Adult,16-64, 3-6 Months,16
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,8000,Anaesthetics,Adult,16-64, 6-9 Months,19
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,8000,Anaesthetics,Adult,16-64,12-15 Months,7
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,8000,Anaesthetics,Adult,65+, 9-12 Months,5
30/01/2020,Saolta University Health Care Group,0501,Sligo University Hospital,0300,Dermatology,Adult,16-64, 9-12 Months,5
30/01/2020,Saolta University Health Care Group,0501,Sligo University Hospital,0400,Endocrinology,Adult,16-64, 3-6 Months,57
30/01/2020,Saolta University Health Care Group,0501,Sligo University Hospital,0400,Endocrinology,Adult,16-64,12-15 Months,38
30/01/2020,Saolta University Health Care Group,0501,Sligo University Hospital,0400,Endocrinology,Adult,65+, 9-12 Months,14
30/01/2020,Saolta University Health Care Group,0501,Sligo University Hospital,0600,Otolaryngology (ENT),Adult,16-64, 0-3 Months,317
30/01/2020,Saolta University Health Care Group,0501,Sligo University Hospital,0600,Otolaryngology (ENT),Adult,16-64, 3-6 Months,230
30/01/2020,Saolta University Health Care Group,0501,Sligo University Hospital,0600,Otolaryngology (ENT),Adult,16-64,12-15 Months,162
30/01/2020,Saolta University Health Care Group,0501,Sligo University Hospital,0600,Otolaryngology (ENT),Adult,16-64,15-18 Months,178
30/01/2020,Saolta University Health Care Group,0501,Sligo University Hospital,0600,Otolaryngology (ENT),Adult,65+, 9-12 Months,56
30/01/2020,Saolta University Health Care Group,0501,Sligo University Hospital,0600,Otolaryngology (ENT),Child,0-15, 3-6 Months,120
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1300,Neurology,Adult,16-64, 3-6 Months,80
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1300,Neurology,Adult,16-64,12-15 Months,24
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1300,Neurology,Adult,65+,15-18 Months,6
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Adult,16-64, 0-3 Months,316
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Adult,16-64, 3-6 Months,186
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Adult,16-64, 6-9 Months,149
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Adult,16-64, 9-12 Months,135
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Child,0-15,15-18 Months,1
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Child,0-15,18 Months +,3
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Adult,16-64, 0-3 Months,356
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Adult,16-64, 3-6 Months,346
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Adult,16-64, 6-9 Months,248
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Adult,16-64, 9-12 Months,155
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Adult,16-64,12-15 Months,116
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Child,0-15,15-18 Months,2
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,1900,Paediatrics,Child,0-15, 6-9 Months,99
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2003,Maxillo-Facial,Adult,16-64, 0-3 Months,48
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2003,Maxillo-Facial,Adult,16-64, 6-9 Months,40
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2003,Maxillo-Facial,Adult,16-64, 9-12 Months,30
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2003,Maxillo-Facial,Adult,16-64,18 Months +,96
30/01/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,2003,Maxillo-Facial,Adult,65+, 3-6 Months,17
