Time_Bands,Speciality_Name,Hospital_Group,Archive_Date,Total
< 1 Year,Maxillo-Facial,South/South West Hospital Group,2016-03-31T00:00:00Z,318
> 1 Year,Maxillo-Facial,South/South West Hospital Group,2016-03-31T00:00:00Z,1
< 1 Year,Nephrology,South/South West Hospital Group,2016-03-31T00:00:00Z,379
> 1 Year,Nephrology,South/South West Hospital Group,2016-03-31T00:00:00Z,25
< 1 Year,Neurology,South/South West Hospital Group,2016-03-31T00:00:00Z,2126
> 1 Year,Neurology,South/South West Hospital Group,2016-03-31T00:00:00Z,137
< 1 Year,Neurosurgery,South/South West Hospital Group,2016-03-31T00:00:00Z,1579
> 1 Year,Neurosurgery,South/South West Hospital Group,2016-03-31T00:00:00Z,254
< 1 Year,Obstetrics,South/South West Hospital Group,2016-03-31T00:00:00Z,1
< 1 Year,Oncology,South/South West Hospital Group,2016-03-31T00:00:00Z,89
< 1 Year,Ophthalmology,South/South West Hospital Group,2016-03-31T00:00:00Z,8630
> 1 Year,Ophthalmology,South/South West Hospital Group,2016-03-31T00:00:00Z,1950
< 1 Year,Orthopaedics,South/South West Hospital Group,2016-03-31T00:00:00Z,9676
> 1 Year,Orthopaedics,South/South West Hospital Group,2016-03-31T00:00:00Z,2111
< 1 Year,Otolaryngology (ENT),South/South West Hospital Group,2016-03-31T00:00:00Z,10752
> 1 Year,Otolaryngology (ENT),South/South West Hospital Group,2016-03-31T00:00:00Z,2506
< 1 Year,Paed Cardiology,South/South West Hospital Group,2016-03-31T00:00:00Z,138
< 1 Year,Paed Endocrinology,South/South West Hospital Group,2016-03-31T00:00:00Z,108
> 1 Year,Paed Endocrinology,South/South West Hospital Group,2016-03-31T00:00:00Z,2
< 1 Year,Paediatric Neurology,South/South West Hospital Group,2016-03-31T00:00:00Z,402
> 1 Year,Paediatric Neurology,South/South West Hospital Group,2016-03-31T00:00:00Z,24
< 1 Year,Paediatric Neurosurgery,South/South West Hospital Group,2016-03-31T00:00:00Z,10
< 1 Year,Paediatric Respiratory Medicine,South/South West Hospital Group,2016-03-31T00:00:00Z,81
< 1 Year,Paediatrics,South/South West Hospital Group,2016-03-31T00:00:00Z,2079
> 1 Year,Paediatrics,South/South West Hospital Group,2016-03-31T00:00:00Z,23
< 1 Year,Pain Relief,South/South West Hospital Group,2016-03-31T00:00:00Z,2763
> 1 Year,Pain Relief,South/South West Hospital Group,2016-03-31T00:00:00Z,447
< 1 Year,Plastic Surgery,South/South West Hospital Group,2016-03-31T00:00:00Z,2580
> 1 Year,Plastic Surgery,South/South West Hospital Group,2016-03-31T00:00:00Z,641
< 1 Year,Rehabilitation Medicine,South/South West Hospital Group,2016-03-31T00:00:00Z,9
< 1 Year,Respiratory Medicine,South/South West Hospital Group,2016-03-31T00:00:00Z,1768
> 1 Year,Respiratory Medicine,South/South West Hospital Group,2016-03-31T00:00:00Z,355
< 1 Year,Rheumatology,South/South West Hospital Group,2016-03-31T00:00:00Z,2314
> 1 Year,Rheumatology,South/South West Hospital Group,2016-03-31T00:00:00Z,295
< 1 Year,Small Volume Specialities,South/South West Hospital Group,2016-03-31T00:00:00Z,46
< 1 Year,Urology,South/South West Hospital Group,2016-03-31T00:00:00Z,4261
> 1 Year,Urology,South/South West Hospital Group,2016-03-31T00:00:00Z,759
< 1 Year,Vascular Surgery,South/South West Hospital Group,2016-03-31T00:00:00Z,1924
> 1 Year,Vascular Surgery,South/South West Hospital Group,2016-03-31T00:00:00Z,400
< 1 Year,Anaesthetics,University of Limerick Hospital Group,2016-03-31T00:00:00Z,615
< 1 Year,Cardiology,University of Limerick Hospital Group,2016-03-31T00:00:00Z,651
> 1 Year,Cardiology,University of Limerick Hospital Group,2016-03-31T00:00:00Z,115
< 1 Year,Dental Surgery,University of Limerick Hospital Group,2016-03-31T00:00:00Z,25
< 1 Year,Dermatology,University of Limerick Hospital Group,2016-03-31T00:00:00Z,1901
> 1 Year,Dermatology,University of Limerick Hospital Group,2016-03-31T00:00:00Z,503
< 1 Year,Endocrinology,University of Limerick Hospital Group,2016-03-31T00:00:00Z,270
< 1 Year,Gastro-Enterology,University of Limerick Hospital Group,2016-03-31T00:00:00Z,1410
> 1 Year,Gastro-Enterology,University of Limerick Hospital Group,2016-03-31T00:00:00Z,156
< 1 Year,General Medicine,University of Limerick Hospital Group,2016-03-31T00:00:00Z,1293
> 1 Year,General Medicine,University of Limerick Hospital Group,2016-03-31T00:00:00Z,127
< 1 Year,General Surgery,University of Limerick Hospital Group,2016-03-31T00:00:00Z,4339
> 1 Year,General Surgery,University of Limerick Hospital Group,2016-03-31T00:00:00Z,110
< 1 Year,Geriatric Medicine,University of Limerick Hospital Group,2016-03-31T00:00:00Z,76
> 1 Year,Geriatric Medicine,University of Limerick Hospital Group,2016-03-31T00:00:00Z,51
< 1 Year,Gynaecology,University of Limerick Hospital Group,2016-03-31T00:00:00Z,1831
> 1 Year,Gynaecology,University of Limerick Hospital Group,2016-03-31T00:00:00Z,227
< 1 Year,Haematology,University of Limerick Hospital Group,2016-03-31T00:00:00Z,263
> 1 Year,Haematology,University of Limerick Hospital Group,2016-03-31T00:00:00Z,2
< 1 Year,Maxillo-Facial,University of Limerick Hospital Group,2016-03-31T00:00:00Z,1886
> 1 Year,Maxillo-Facial,University of Limerick Hospital Group,2016-03-31T00:00:00Z,277
< 1 Year,Nephrology,University of Limerick Hospital Group,2016-03-31T00:00:00Z,131
< 1 Year,Neurology,University of Limerick Hospital Group,2016-03-31T00:00:00Z,723
> 1 Year,Neurology,University of Limerick Hospital Group,2016-03-31T00:00:00Z,135
< 1 Year,Oncology,University of Limerick Hospital Group,2016-03-31T00:00:00Z,61
< 1 Year,Ophthalmology,University of Limerick Hospital Group,2016-03-31T00:00:00Z,3327
> 1 Year,Ophthalmology,University of Limerick Hospital Group,2016-03-31T00:00:00Z,387
< 1 Year,Orthopaedics,University of Limerick Hospital Group,2016-03-31T00:00:00Z,3503
> 1 Year,Orthopaedics,University of Limerick Hospital Group,2016-03-31T00:00:00Z,633
< 1 Year,Other,University of Limerick Hospital Group,2016-03-31T00:00:00Z,38
< 1 Year,Otolaryngology (ENT),University of Limerick Hospital Group,2016-03-31T00:00:00Z,3433
> 1 Year,Otolaryngology (ENT),University of Limerick Hospital Group,2016-03-31T00:00:00Z,1022
< 1 Year,Paediatrics,University of Limerick Hospital Group,2016-03-31T00:00:00Z,844
> 1 Year,Paediatrics,University of Limerick Hospital Group,2016-03-31T00:00:00Z,32
< 1 Year,Pain Relief,University of Limerick Hospital Group,2016-03-31T00:00:00Z,478
> 1 Year,Pain Relief,University of Limerick Hospital Group,2016-03-31T00:00:00Z,74
< 1 Year,Plastic Surgery,University of Limerick Hospital Group,2016-03-31T00:00:00Z,283
> 1 Year,Plastic Surgery,University of Limerick Hospital Group,2016-03-31T00:00:00Z,1
< 1 Year,Respiratory Medicine,University of Limerick Hospital Group,2016-03-31T00:00:00Z,651
> 1 Year,Respiratory Medicine,University of Limerick Hospital Group,2016-03-31T00:00:00Z,99
< 1 Year,Rheumatology,University of Limerick Hospital Group,2016-03-31T00:00:00Z,1408
> 1 Year,Rheumatology,University of Limerick Hospital Group,2016-03-31T00:00:00Z,212
< 1 Year,Small Volume Specialities,University of Limerick Hospital Group,2016-03-31T00:00:00Z,13
< 1 Year,Urology,University of Limerick Hospital Group,2016-03-31T00:00:00Z,2479
> 1 Year,Urology,University of Limerick Hospital Group,2016-03-31T00:00:00Z,116
< 1 Year,Vascular Surgery,University of Limerick Hospital Group,2016-03-31T00:00:00Z,705
> 1 Year,Vascular Surgery,University of Limerick Hospital Group,2016-03-31T00:00:00Z,30
< 1 Year,Anaesthetics,Children's Health Ireland,2016-04-28T00:00:00Z,4
< 1 Year,Cardio-Thoracic Surgery,Children's Health Ireland,2016-04-28T00:00:00Z,78
> 1 Year,Cardio-Thoracic Surgery,Children's Health Ireland,2016-04-28T00:00:00Z,1
< 1 Year,Cardiology,Children's Health Ireland,2016-04-28T00:00:00Z,654
> 1 Year,Cardiology,Children's Health Ireland,2016-04-28T00:00:00Z,199
< 1 Year,Child/Adolescent Psychiatry,Children's Health Ireland,2016-04-28T00:00:00Z,51
> 1 Year,Child/Adolescent Psychiatry,Children's Health Ireland,2016-04-28T00:00:00Z,1
< 1 Year,Clinical (Medical) Genetics,Children's Health Ireland,2016-04-28T00:00:00Z,44
< 1 Year,Clinical Neurophysiology,Children's Health Ireland,2016-04-28T00:00:00Z,80
< 1 Year,Dental Surgery,Children's Health Ireland,2016-04-28T00:00:00Z,469
> 1 Year,Dental Surgery,Children's Health Ireland,2016-04-28T00:00:00Z,57
< 1 Year,Dermatology,Children's Health Ireland,2016-04-28T00:00:00Z,1101
> 1 Year,Dermatology,Children's Health Ireland,2016-04-28T00:00:00Z,175
< 1 Year,Developmental Paediatrics,Children's Health Ireland,2016-04-28T00:00:00Z,380
> 1 Year,Developmental Paediatrics,Children's Health Ireland,2016-04-28T00:00:00Z,97
< 1 Year,Diabetes Mellitus,Children's Health Ireland,2016-04-28T00:00:00Z,10
< 1 Year,Endocrinology,Children's Health Ireland,2016-04-28T00:00:00Z,178
> 1 Year,Endocrinology,Children's Health Ireland,2016-04-28T00:00:00Z,6
< 1 Year,General Medicine,Children's Health Ireland,2016-04-28T00:00:00Z,898
> 1 Year,General Medicine,Children's Health Ireland,2016-04-28T00:00:00Z,187
< 1 Year,General Surgery,Children's Health Ireland,2016-04-28T00:00:00Z,1986
> 1 Year,General Surgery,Children's Health Ireland,2016-04-28T00:00:00Z,131
< 1 Year,Gynaecology,Children's Health Ireland,2016-04-28T00:00:00Z,57
< 1 Year,Haematology,Children's Health Ireland,2016-04-28T00:00:00Z,28
< 1 Year,Immunology,Children's Health Ireland,2016-04-28T00:00:00Z,373
> 1 Year,Immunology,Children's Health Ireland,2016-04-28T00:00:00Z,37
< 1 Year,Infectious Diseases,Children's Health Ireland,2016-04-28T00:00:00Z,70
< 1 Year,Maxillo-Facial,Children's Health Ireland,2016-04-28T00:00:00Z,19
> 1 Year,Maxillo-Facial,Children's Health Ireland,2016-04-28T00:00:00Z,1
< 1 Year,Metabolic Medicine,Children's Health Ireland,2016-04-28T00:00:00Z,74
> 1 Year,Metabolic Medicine,Children's Health Ireland,2016-04-28T00:00:00Z,1
< 1 Year,Neonatology,Children's Health Ireland,2016-04-28T00:00:00Z,52
< 1 Year,Nephrology,Children's Health Ireland,2016-04-28T00:00:00Z,144
> 1 Year,Nephrology,Children's Health Ireland,2016-04-28T00:00:00Z,2
< 1 Year,Neurology,Children's Health Ireland,2016-04-28T00:00:00Z,748
> 1 Year,Neurology,Children's Health Ireland,2016-04-28T00:00:00Z,16
< 1 Year,Neurosurgery,Children's Health Ireland,2016-04-28T00:00:00Z,39
> 1 Year,Neurosurgery,Children's Health Ireland,2016-04-28T00:00:00Z,2
< 1 Year,Ophthalmology,Children's Health Ireland,2016-04-28T00:00:00Z,3023
> 1 Year,Ophthalmology,Children's Health Ireland,2016-04-28T00:00:00Z,585
< 1 Year,Orthopaedics,Children's Health Ireland,2016-04-28T00:00:00Z,3047
> 1 Year,Orthopaedics,Children's Health Ireland,2016-04-28T00:00:00Z,411
< 1 Year,Otolaryngology (ENT),Children's Health Ireland,2016-04-28T00:00:00Z,2712
> 1 Year,Otolaryngology (ENT),Children's Health Ireland,2016-04-28T00:00:00Z,541
< 1 Year,Paed Cardiology,Children's Health Ireland,2016-04-28T00:00:00Z,2361
> 1 Year,Paed Cardiology,Children's Health Ireland,2016-04-28T00:00:00Z,409
< 1 Year,Paed Endocrinology,Children's Health Ireland,2016-04-28T00:00:00Z,328
> 1 Year,Paed Endocrinology,Children's Health Ireland,2016-04-28T00:00:00Z,2
< 1 Year,Paed Gastro-Enterol,Children's Health Ireland,2016-04-28T00:00:00Z,715
> 1 Year,Paed Gastro-Enterol,Children's Health Ireland,2016-04-28T00:00:00Z,134
< 1 Year,Paed Haematology,Children's Health Ireland,2016-04-28T00:00:00Z,169
< 1 Year,Paed Nephrology,Children's Health Ireland,2016-04-28T00:00:00Z,196
> 1 Year,Paed Nephrology,Children's Health Ireland,2016-04-28T00:00:00Z,1
< 1 Year,Paed Oncology,Children's Health Ireland,2016-04-28T00:00:00Z,1
< 1 Year,Paed Orthopaedic,Children's Health Ireland,2016-04-28T00:00:00Z,161
> 1 Year,Paed Orthopaedic,Children's Health Ireland,2016-04-28T00:00:00Z,6
< 1 Year,Paediatric Dermatology,Children's Health Ireland,2016-04-28T00:00:00Z,463
> 1 Year,Paediatric Dermatology,Children's Health Ireland,2016-04-28T00:00:00Z,118
< 1 Year,Paediatric ENT,Children's Health Ireland,2016-04-28T00:00:00Z,1434
> 1 Year,Paediatric ENT,Children's Health Ireland,2016-04-28T00:00:00Z,670
< 1 Year,Paediatric Neurology,Children's Health Ireland,2016-04-28T00:00:00Z,62
< 1 Year,Paediatric Radiology,Children's Health Ireland,2016-04-28T00:00:00Z,6
< 1 Year,Paediatric Respiratory Medicine,Children's Health Ireland,2016-04-28T00:00:00Z,490
> 1 Year,Paediatric Respiratory Medicine,Children's Health Ireland,2016-04-28T00:00:00Z,3
< 1 Year,Paediatric Surgery,Children's Health Ireland,2016-04-28T00:00:00Z,416
< 1 Year,Paediatrics,Children's Health Ireland,2016-04-28T00:00:00Z,3873
> 1 Year,Paediatrics,Children's Health Ireland,2016-04-28T00:00:00Z,294
< 1 Year,Plastic Surgery,Children's Health Ireland,2016-04-28T00:00:00Z,1282
> 1 Year,Plastic Surgery,Children's Health Ireland,2016-04-28T00:00:00Z,156
< 1 Year,Respiratory Medicine,Children's Health Ireland,2016-04-28T00:00:00Z,893
> 1 Year,Respiratory Medicine,Children's Health Ireland,2016-04-28T00:00:00Z,224
< 1 Year,Rheumatology,Children's Health Ireland,2016-04-28T00:00:00Z,381
> 1 Year,Rheumatology,Children's Health Ireland,2016-04-28T00:00:00Z,166
< 1 Year,Small Volume Specialities,Children's Health Ireland,2016-04-28T00:00:00Z,40
< 1 Year,Urology,Children's Health Ireland,2016-04-28T00:00:00Z,764
> 1 Year,Urology,Children's Health Ireland,2016-04-28T00:00:00Z,199
< 1 Year,Anaesthetics,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,250
> 1 Year,Anaesthetics,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,41
< 1 Year,Cardio-Thoracic Surgery,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,147
> 1 Year,Cardio-Thoracic Surgery,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,29
< 1 Year,Cardiology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,2248
> 1 Year,Cardiology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,304
< 1 Year,Chemical Pathology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,85
> 1 Year,Chemical Pathology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,20
< 1 Year,Clinical (Medical) Genetics,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,368
> 1 Year,Clinical (Medical) Genetics,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,1
< 1 Year,Clinical Immunology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,287
< 1 Year,Clinical Neurophysiology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,784
> 1 Year,Clinical Neurophysiology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,5
< 1 Year,Dermatology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,3780
> 1 Year,Dermatology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,518
< 1 Year,Developmental Paediatrics,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,21
> 1 Year,Developmental Paediatrics,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,5
< 1 Year,Diabetes Mellitus,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,383
> 1 Year,Diabetes Mellitus,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,84
< 1 Year,Endocrinology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,885
> 1 Year,Endocrinology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,95
< 1 Year,Gastro-Enterology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,3794
> 1 Year,Gastro-Enterology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,199
< 1 Year,General Medicine,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,3134
> 1 Year,General Medicine,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,590
< 1 Year,General Surgery,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,8884
> 1 Year,General Surgery,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,936
< 1 Year,Geriatric Medicine,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,262
< 1 Year,Gynaecology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,1786
> 1 Year,Gynaecology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,244
< 1 Year,Haematology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,923
> 1 Year,Haematology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,54
< 1 Year,Infectious Diseases,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,18
< 1 Year,Maxillo-Facial,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,924
> 1 Year,Maxillo-Facial,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,144
< 1 Year,Nephrology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,492
> 1 Year,Nephrology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,29
< 1 Year,Neurology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,1812
> 1 Year,Neurology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,906
< 1 Year,Oncology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,52
< 1 Year,Ophthalmology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,1131
> 1 Year,Ophthalmology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,149
< 1 Year,Orthopaedics,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,9730
> 1 Year,Orthopaedics,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,1387
< 1 Year,Other,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,356
> 1 Year,Other,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,1
< 1 Year,Otolaryngology (ENT),Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,7567
> 1 Year,Otolaryngology (ENT),Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,1997
< 1 Year,Paed Endocrinology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,1
< 1 Year,Paediatric Surgery,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,4
< 1 Year,Paediatrics,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,388
> 1 Year,Paediatrics,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,10
< 1 Year,Pain Relief,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,1320
> 1 Year,Pain Relief,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,61
< 1 Year,Palliative Medicine,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,10
< 1 Year,Plastic Surgery,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,2147
> 1 Year,Plastic Surgery,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,177
< 1 Year,Psychiatry,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,99
< 1 Year,Radiology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,12
< 1 Year,Radiotherapy,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,21
< 1 Year,Rehabilitation Medicine,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,14
< 1 Year,Respiratory Medicine,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,786
> 1 Year,Respiratory Medicine,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,27
< 1 Year,Rheumatology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,1541
> 1 Year,Rheumatology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,157
< 1 Year,Small Volume Specialities,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,10
> 1 Year,Small Volume Specialities,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,3
< 1 Year,Urology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,3866
> 1 Year,Urology,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,1334
< 1 Year,Vascular Surgery,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,2188
> 1 Year,Vascular Surgery,Dublin Midlands Hospital Group,2016-04-28T00:00:00Z,293
< 1 Year,Anaesthetics,Ireland East Hospital Group,2016-04-28T00:00:00Z,44
< 1 Year,Cardio-Thoracic Surgery,Ireland East Hospital Group,2016-04-28T00:00:00Z,188
> 1 Year,Cardio-Thoracic Surgery,Ireland East Hospital Group,2016-04-28T00:00:00Z,7
< 1 Year,Cardiology,Ireland East Hospital Group,2016-04-28T00:00:00Z,4407
> 1 Year,Cardiology,Ireland East Hospital Group,2016-04-28T00:00:00Z,456
< 1 Year,Clinical (Medical) Genetics,Ireland East Hospital Group,2016-04-28T00:00:00Z,321
< 1 Year,Clinical Neurophysiology,Ireland East Hospital Group,2016-04-28T00:00:00Z,5
< 1 Year,Dental Surgery,Ireland East Hospital Group,2016-04-28T00:00:00Z,32
< 1 Year,Dermatology,Ireland East Hospital Group,2016-04-28T00:00:00Z,5345
> 1 Year,Dermatology,Ireland East Hospital Group,2016-04-28T00:00:00Z,786
< 1 Year,Diabetes Mellitus,Ireland East Hospital Group,2016-04-28T00:00:00Z,136
< 1 Year,Endocrinology,Ireland East Hospital Group,2016-04-28T00:00:00Z,1900
> 1 Year,Endocrinology,Ireland East Hospital Group,2016-04-28T00:00:00Z,658
< 1 Year,Gastro-Enterology,Ireland East Hospital Group,2016-04-28T00:00:00Z,2443
> 1 Year,Gastro-Enterology,Ireland East Hospital Group,2016-04-28T00:00:00Z,24
< 1 Year,Gastro-Intestinal Surgery,Ireland East Hospital Group,2016-04-28T00:00:00Z,341
> 1 Year,Gastro-Intestinal Surgery,Ireland East Hospital Group,2016-04-28T00:00:00Z,73
< 1 Year,General Medicine,Ireland East Hospital Group,2016-04-28T00:00:00Z,4377
> 1 Year,General Medicine,Ireland East Hospital Group,2016-04-28T00:00:00Z,166
< 1 Year,General Surgery,Ireland East Hospital Group,2016-04-28T00:00:00Z,9402
> 1 Year,General Surgery,Ireland East Hospital Group,2016-04-28T00:00:00Z,119
< 1 Year,Geriatric Medicine,Ireland East Hospital Group,2016-04-28T00:00:00Z,461
> 1 Year,Geriatric Medicine,Ireland East Hospital Group,2016-04-28T00:00:00Z,9
