Archive_Date,Hospital_Group,Hospital_HIPE,Hospital_Name,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
27/07/2018,South/South West Hospital Group,607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,2
27/07/2018,South/South West Hospital Group,607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,1
27/07/2018,South/South West Hospital Group,607,South Tipperary General Hospital,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,1
27/07/2018,South/South West Hospital Group,607,South Tipperary General Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,163
27/07/2018,South/South West Hospital Group,607,South Tipperary General Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,43
27/07/2018,South/South West Hospital Group,607,South Tipperary General Hospital,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,1
27/07/2018,South/South West Hospital Group,607,South Tipperary General Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,66
27/07/2018,South/South West Hospital Group,607,South Tipperary General Hospital,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,14
27/07/2018,South/South West Hospital Group,607,South Tipperary General Hospital,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,1
27/07/2018,South/South West Hospital Group,607,South Tipperary General Hospital,5000,General Medicine,Day Case,Child,0-15,  0-3 Months,1
27/07/2018,South/South West Hospital Group,607,South Tipperary General Hospital,5000,General Medicine,Day Case,Child,0-15,  3-6 Months,1
27/07/2018,South/South West Hospital Group,703,Mallow General Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,27
27/07/2018,South/South West Hospital Group,703,Mallow General Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,17
27/07/2018,South/South West Hospital Group,703,Mallow General Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,7
27/07/2018,South/South West Hospital Group,703,Mallow General Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,18
27/07/2018,South/South West Hospital Group,703,Mallow General Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,13
27/07/2018,South/South West Hospital Group,703,Mallow General Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,1
27/07/2018,South/South West Hospital Group,703,Mallow General Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,17
27/07/2018,South/South West Hospital Group,703,Mallow General Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,3
27/07/2018,South/South West Hospital Group,703,Mallow General Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,3
27/07/2018,South/South West Hospital Group,703,Mallow General Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,1
27/07/2018,South/South West Hospital Group,703,Mallow General Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,4
27/07/2018,South/South West Hospital Group,703,Mallow General Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,3
27/07/2018,South/South West Hospital Group,703,Mallow General Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,2
27/07/2018,South/South West Hospital Group,703,Mallow General Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,1
27/07/2018,South/South West Hospital Group,703,Mallow General Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,2
27/07/2018,South/South West Hospital Group,703,Mallow General Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,1
27/07/2018,South/South West Hospital Group,704,Bantry General Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,48
27/07/2018,South/South West Hospital Group,704,Bantry General Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,3
27/07/2018,South/South West Hospital Group,704,Bantry General Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,20
27/07/2018,South/South West Hospital Group,704,Bantry General Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,3
27/07/2018,South/South West Hospital Group,704,Bantry General Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,41
27/07/2018,South/South West Hospital Group,704,Bantry General Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,34
27/07/2018,South/South West Hospital Group,724,Cork University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,24
27/07/2018,South/South West Hospital Group,724,Cork University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,3
27/07/2018,South/South West Hospital Group,724,Cork University Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,7
27/07/2018,South/South West Hospital Group,724,Cork University Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,1
27/07/2018,South/South West Hospital Group,724,Cork University Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,1
27/07/2018,South/South West Hospital Group,724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,28
27/07/2018,South/South West Hospital Group,724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,13
27/07/2018,South/South West Hospital Group,724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,2
27/07/2018,South/South West Hospital Group,724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,5
27/07/2018,South/South West Hospital Group,724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,2
27/07/2018,South/South West Hospital Group,724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,1
27/07/2018,South/South West Hospital Group,724,Cork University Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,12
27/07/2018,South/South West Hospital Group,724,Cork University Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,3
27/07/2018,South/South West Hospital Group,724,Cork University Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,4
27/07/2018,South/South West Hospital Group,724,Cork University Hospital,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,2
27/07/2018,South/South West Hospital Group,724,Cork University Hospital,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,1
27/07/2018,South/South West Hospital Group,724,Cork University Hospital,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,1
27/07/2018,South/South West Hospital Group,726,University Hospital Kerry,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,23
27/07/2018,South/South West Hospital Group,726,University Hospital Kerry,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,2
27/07/2018,South/South West Hospital Group,726,University Hospital Kerry,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,8
27/07/2018,South/South West Hospital Group,726,University Hospital Kerry,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,1
27/07/2018,South/South West Hospital Group,726,University Hospital Kerry,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,187
27/07/2018,South/South West Hospital Group,726,University Hospital Kerry,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,2
27/07/2018,South/South West Hospital Group,726,University Hospital Kerry,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,58
27/07/2018,South/South West Hospital Group,726,University Hospital Kerry,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,1
27/07/2018,South/South West Hospital Group,726,University Hospital Kerry,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,1
27/07/2018,South/South West Hospital Group,726,University Hospital Kerry,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,1
27/07/2018,South/South West Hospital Group,726,University Hospital Kerry,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,1
27/07/2018,South/South West Hospital Group,726,University Hospital Kerry,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,14
27/07/2018,South/South West Hospital Group,726,University Hospital Kerry,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,11
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,100,Cardiology,Day Case,Adult,16-64,  0-3 Months,3
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,100,Cardiology,Day Case,Adult,16-64,  6-9 Months,1
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,400,Endocrinology,Day Case,Adult,65+,  6-9 Months,1
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,116
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,62
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,15
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,1
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,39
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,11
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,3
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,900,Geriatric Medicine,Day Case,Adult,16-64,  3-6 Months,2
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,900,Geriatric Medicine,Day Case,Adult,65+,  0-3 Months,1
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,900,Geriatric Medicine,Day Case,Adult,65+,  3-6 Months,1
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,1600,Oncology,Day Case,Adult,16-64,  0-3 Months,1
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,2400,Respiratory Medicine,Day Case,Adult,16-64,  0-3 Months,4
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,2400,Respiratory Medicine,Day Case,Adult,16-64,  3-6 Months,1
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,2400,Respiratory Medicine,Day Case,Adult,65+,  0-3 Months,1
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,2400,Respiratory Medicine,Day Case,Adult,65+,  3-6 Months,2
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,2500,Rheumatology,Day Case,Adult,16-64,  0-3 Months,1
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,2500,Rheumatology,Day Case,Adult,65+,  0-3 Months,2
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,44
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,13
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,5
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,1
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,12
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,5
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,1
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  0-3 Months,11
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  3-6 Months,3
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  0-3 Months,7
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  3-6 Months,3
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64,  0-3 Months,3
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64,  3-6 Months,3
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64,  6-9 Months,1
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,65+,  0-3 Months,2
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,65+,  3-6 Months,3
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,2604,Vascular Surgery,Day Case,Adult,16-64,  0-3 Months,2
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,6
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,4
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,2
27/07/2018,South/South West Hospital Group,913,Mercy University Hospital,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,1
27/07/2018,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,108
27/07/2018,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,25
27/07/2018,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,1
27/07/2018,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,1
27/07/2018,University of Limerick Hospital Group,300,University Hospital Limerick,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,218
27/07/2018,University of Limerick Hospital Group,300,University Hospital Limerick,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,212
27/07/2018,University of Limerick Hospital Group,300,University Hospital Limerick,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,223
27/07/2018,University of Limerick Hospital Group,300,University Hospital Limerick,700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,171
27/07/2018,University of Limerick Hospital Group,300,University Hospital Limerick,700,Gastro-Enterology,Day Case,Adult,16-64, 12-15 Months,66
27/07/2018,University of Limerick Hospital Group,300,University Hospital Limerick,700,Gastro-Enterology,Day Case,Adult,16-64, 15-18 Months,8
27/07/2018,University of Limerick Hospital Group,300,University Hospital Limerick,700,Gastro-Enterology,Day Case,Adult,16-64,18+ Months,3
27/07/2018,University of Limerick Hospital Group,300,University Hospital Limerick,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,77
27/07/2018,University of Limerick Hospital Group,300,University Hospital Limerick,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,88
27/07/2018,University of Limerick Hospital Group,300,University Hospital Limerick,700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,76
27/07/2018,University of Limerick Hospital Group,300,University Hospital Limerick,700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,59
27/07/2018,University of Limerick Hospital Group,300,University Hospital Limerick,700,Gastro-Enterology,Day Case,Adult,65+, 12-15 Months,28
27/07/2018,University of Limerick Hospital Group,300,University Hospital Limerick,700,Gastro-Enterology,Day Case,Adult,65+, 15-18 Months,8
27/07/2018,University of Limerick Hospital Group,300,University Hospital Limerick,700,Gastro-Enterology,Day Case,Adult,65+,18+ Months,1
27/07/2018,University of Limerick Hospital Group,300,University Hospital Limerick,700,Gastro-Enterology,Day Case,Child,0-15,  0-3 Months,2
27/07/2018,University of Limerick Hospital Group,300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,70
27/07/2018,University of Limerick Hospital Group,300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,40
