Archive Date,Group,Hospital HIPE,Hospital,Specialty HIPE,Speciality,Case Type,Adult/Child,Age Profile,Time Bands,Total
2017-06-29,South/South West Hospital Group,0704,Bantry General Hospital,5000,General Medicine,Day Case,Adult,16-64," 0-3 Months",44
2017-06-29,South/South West Hospital Group,0704,Bantry General Hospital,5000,General Medicine,Day Case,Adult,16-64," 3-6 Months",4
2017-06-29,South/South West Hospital Group,0704,Bantry General Hospital,5000,General Medicine,Day Case,Adult,65+," 0-3 Months",32
2017-06-29,South/South West Hospital Group,0704,Bantry General Hospital,5000,General Medicine,Day Case,Adult,65+," 3-6 Months",4
2017-06-29,South/South West Hospital Group,0724,Cork University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 0-3 Months",16
2017-06-29,South/South West Hospital Group,0724,Cork University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 3-6 Months",6
2017-06-29,South/South West Hospital Group,0724,Cork University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 6-9 Months",1
2017-06-29,South/South West Hospital Group,0724,Cork University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 9-12 Months",1
2017-06-29,South/South West Hospital Group,0724,Cork University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 0-3 Months",10
2017-06-29,South/South West Hospital Group,0724,Cork University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 3-6 Months",2
2017-06-29,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",39
2017-06-29,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",20
2017-06-29,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64," 6-9 Months",10
2017-06-29,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64," 9-12 Months",7
2017-06-29,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64,12-15 Months,2
2017-06-29,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",24
2017-06-29,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",12
2017-06-29,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,65+," 6-9 Months",5
2017-06-29,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,65+,12-15 Months,1
2017-06-29,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,65+,15-18 Months,1
2017-06-29,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Child,0-15," 0-3 Months",1
2017-06-29,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Child,0-15," 3-6 Months",1
2017-06-29,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Child,0-15,12-15 Months,2
2017-06-29,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Child,0-15,15-18 Months,1
2017-06-29,South/South West Hospital Group,0726,Kerry General Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 0-3 Months",20
2017-06-29,South/South West Hospital Group,0726,Kerry General Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 0-3 Months",8
2017-06-29,South/South West Hospital Group,0726,Kerry General Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",153
2017-06-29,South/South West Hospital Group,0726,Kerry General Hospital,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",5
2017-06-29,South/South West Hospital Group,0726,Kerry General Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",60
2017-06-29,South/South West Hospital Group,0726,Kerry General Hospital,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",3
2017-06-29,South/South West Hospital Group,0726,Kerry General Hospital,2600,General Surgery,Inpatient,Adult,65+," 0-3 Months",1
2017-06-29,South/South West Hospital Group,0726,Kerry General Hospital,5000,General Medicine,Day Case,Adult,16-64," 0-3 Months",5
2017-06-29,South/South West Hospital Group,0726,Kerry General Hospital,5000,General Medicine,Day Case,Adult,65+," 0-3 Months",2
2017-06-29,South/South West Hospital Group,0726,Kerry General Hospital,5000,General Medicine,Inpatient,Adult,16-64," 3-6 Months",1
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64," 0-3 Months",1
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64," 3-6 Months",1
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64," 6-9 Months",1
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,0000,Small Volume Specialities,Day Case,Adult,65+," 0-3 Months",2
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,0000,Small Volume Specialities,Day Case,Adult,65+," 6-9 Months",3
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,0100,Cardiology,Day Case,Adult,16-64," 3-6 Months",2
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,0100,Cardiology,Day Case,Adult,16-64," 6-9 Months",4
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,0100,Cardiology,Day Case,Adult,65+," 0-3 Months",2
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 0-3 Months",145
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 3-6 Months",80
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 6-9 Months",84
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 9-12 Months",29
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 0-3 Months",38
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 3-6 Months",22
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 6-9 Months",13
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 9-12 Months",8
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Inpatient,Adult,65+," 0-3 Months",1
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2400,Respiratory Medicine,Day Case,Adult,16-64," 0-3 Months",10
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2400,Respiratory Medicine,Day Case,Adult,16-64," 3-6 Months",3
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2400,Respiratory Medicine,Day Case,Adult,16-64," 9-12 Months",2
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2400,Respiratory Medicine,Day Case,Adult,65+," 0-3 Months",1
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2400,Respiratory Medicine,Day Case,Adult,65+," 3-6 Months",3
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2400,Respiratory Medicine,Day Case,Adult,65+," 6-9 Months",1
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2400,Respiratory Medicine,Day Case,Adult,65+," 9-12 Months",1
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",67
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",47
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,16-64," 6-9 Months",40
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,16-64," 9-12 Months",11
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,16-64,12-15 Months,2
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",15
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",9
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,65+," 6-9 Months",8
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,65+," 9-12 Months",8
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64," 0-3 Months",29
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64," 3-6 Months",6
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64," 6-9 Months",8
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64," 9-12 Months",1
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+," 0-3 Months",6
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+," 3-6 Months",2
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+," 6-9 Months",4
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64," 0-3 Months",15
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64," 3-6 Months",7
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64," 6-9 Months",14
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64," 9-12 Months",1
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64,12-15 Months,1
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,65+," 0-3 Months",6
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,65+," 3-6 Months",1
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,65+," 6-9 Months",2
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,65+," 9-12 Months",2
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2604,Vascular Surgery,Day Case,Adult,16-64," 0-3 Months",3
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2604,Vascular Surgery,Day Case,Adult,16-64," 3-6 Months",2
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,2604,Vascular Surgery,Day Case,Adult,65+," 0-3 Months",1
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,5000,General Medicine,Day Case,Adult,16-64," 0-3 Months",1
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,5000,General Medicine,Day Case,Adult,16-64," 3-6 Months",4
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,5000,General Medicine,Day Case,Adult,16-64," 6-9 Months",3
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,5000,General Medicine,Day Case,Adult,16-64," 9-12 Months",1
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,5000,General Medicine,Day Case,Adult,65+," 0-3 Months",3
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,5000,General Medicine,Day Case,Adult,65+," 3-6 Months",2
2017-06-29,South/South West Hospital Group,0913,Mercy University Hospital,5000,General Medicine,Day Case,Adult,65+," 6-9 Months",1
2017-06-29,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",112
2017-06-29,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",10
2017-06-29,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",14
2017-06-29,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",5
2017-06-29,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Inpatient,Adult,65+," 0-3 Months",1
2017-06-29,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64," 0-3 Months",270
2017-06-29,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64," 3-6 Months",178
2017-06-29,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64," 6-9 Months",80
2017-06-29,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64," 9-12 Months",17
2017-06-29,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+," 0-3 Months",109
2017-06-29,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+," 3-6 Months",48
2017-06-29,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+," 6-9 Months",17
2017-06-29,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Child,0-15," 0-3 Months",2
2017-06-29,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",91
2017-06-29,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",82
2017-06-29,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64," 6-9 Months",37
2017-06-29,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64," 9-12 Months",6
2017-06-29,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",27
2017-06-29,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",21
2017-06-29,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,65+," 6-9 Months",13
2017-06-29,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,65+," 9-12 Months",2
2017-06-29,University of Limerick Hospital Group,0304,Nenagh Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 0-3 Months",63
2017-06-29,University of Limerick Hospital Group,0304,Nenagh Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 3-6 Months",18
2017-06-29,University of Limerick Hospital Group,0304,Nenagh Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 6-9 Months",1
2017-06-29,University of Limerick Hospital Group,0304,Nenagh Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 0-3 Months",25
2017-06-29,University of Limerick Hospital Group,0304,Nenagh Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 3-6 Months",7
2017-06-29,University of Limerick Hospital Group,0304,Nenagh Hospital,0700,Gastro-Enterology,Inpatient,Adult,16-64," 0-3 Months",1
2017-06-29,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",43
2017-06-29,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",12
2017-06-29,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",17
2017-06-29,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",1
2017-06-29,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Inpatient,Adult,16-64," 0-3 Months",1
